location,price,size,rooms,price/m2,bathrooms,type,region
Empuriabrava (Castelló d'Empúries),990000,291,4,3402.06,2,Casa,girona
Empuriabrava (Castelló d'Empúries),280000,100,3,2800.0,2,Piso,alt_emporda
Empuriabrava (Castelló d'Empúries),57400,41,1,1400.0,1,Piso,alt_emporda
Empuriabrava (Castelló d'Empúries),247000,104,3,2375.0,2,Piso,alt_emporda
Empuriabrava (Castelló d'Empúries),98000,64,1,1531.25,1,Piso,girona
Empuriabrava (Castelló d'Empúries),285000,84,2,3392.86,1,Piso,alt_emporda
Empuriabrava (Castelló d'Empúries),119000,80,3,1487.5,1,Piso,alt_emporda
Empuriabrava (Castelló d'Empúries),189000,140,3,1350.0,2,Casa,girona
Empuriabrava (Castelló d'Empúries),185000,60,2,3083.33,1,Piso,girona
Empuriabrava (Castelló d'Empúries),149000,60,1,2483.33,1,Piso,girona
Empuriabrava (Castelló d'Empúries),225000,105,4,2142.86,2,Piso,alt_emporda
Empuriabrava (Castelló d'Empúries),899000,236,5,3809.32,2,Casa,girona
Empuriabrava (Castelló d'Empúries),157000,59,2,2661.02,1,Piso,girona
Empuriabrava (Castelló d'Empúries),188000,55,2,3418.18,1,Piso,girona
Empuriabrava (Castelló d'Empúries),360000,90,3,4000.0,2,Piso,girona
Empuriabrava (Castelló d'Empúries),199900,110,3,1817.27,2,Piso,alt_emporda
Empuriabrava (Castelló d'Empúries),375000,167,3,2245.51,2,Casa,girona
Empuriabrava (Castelló d'Empúries),105000,40,1,2625.0,2,Piso,alt_emporda
Empuriabrava (Castelló d'Empúries),229000,169,4,1355.03,3,Piso,alt_emporda
Empuriabrava (Castelló d'Empúries),245000,96,2,2552.08,2,Piso,alt_emporda
Empuriabrava (Castelló d'Empúries),289000,140,3,2064.29,4,Piso,alt_emporda
Empuriabrava (Castelló d'Empúries),107000,46,1,2326.09,1,Piso,girona
Empuriabrava (Castelló d'Empúries),270000,87,3,3103.45,2,Casa,girona
Empuriabrava (Castelló d'Empúries),145000,78,3,1858.97,1,Piso,girona
Empuriabrava (Castelló d'Empúries),126700,54,2,2346.3,1,Piso,alt_emporda
Empuriabrava (Castelló d'Empúries),175000,69,3,2536.23,2,Piso,girona
Empuriabrava (Castelló d'Empúries),399000,150,3,2660.0,2,Duplex,girona
Empuriabrava (Castelló d'Empúries),205000,68,2,3014.71,1,Piso,girona
Empuriabrava (Castelló d'Empúries),680000,138,4,4927.54,4,Piso,alt_emporda
Empuriabrava (Castelló d'Empúries),265000,113,3,2345.13,2,Piso,girona
Es Bòrdes,295000,200,3,1475.0,3,Piso,lleida
Es Bòrdes,210000,85,3,2470.59,2,Piso,lleida
Es Bòrdes,220500,164,3,1344.51,2,Piso,lleida
Es Bòrdes,349000,185,4,1886.49,3,Piso,lleida
Es Bòrdes,349000,185,4,1886.49,3,Casa,lleida
Es Bòrdes,165000,70,2,2357.14,2,Piso,lleida
Es Bòrdes,220500,164,3,1344.51,2,Casa,lleida
Es Bòrdes,252700,131,3,1929.01,3,Casa,lleida
Es Bòrdes,180000,86,3,2093.02,2,Piso,lleida
Es Bòrdes,240000,181,2,1325.97,2,Casa,lleida
Es Bòrdes,295000,200,3,1475.0,3,Casa,lleida
Es Bòrdes,240000,181,2,1325.97,2,Piso,lleida
Es Bòrdes,252700,131,3,1929.01,3,Piso,lleida
Escodines (Manresa),210000,91,3,2307.69,2,Piso,bages
Escodines (Manresa),61500,92,3,668.48,1,Piso,bages
Escodines (Manresa),57990,48,2,1208.12,1,Piso,bages
Escodines (Manresa),77990,69,3,1130.29,1,Piso,bages
Escodines (Manresa),107900,73,1,1478.08,1,Piso,bages
Escodines (Manresa),35800,52,2,688.46,1,Piso,bages
Escodines (Manresa),127260,73,2,1743.29,2,Piso,bages
Escodines (Manresa),150000,250,6,600.0,3,Piso,bages
Escodines (Manresa),126000,98,2,1285.71,2,Piso,bages
Escodines (Manresa),62000,48,3,1291.67,1,Piso,bages
Escodines (Manresa),52500,138,2,380.43,2,Piso,bages
Escodines (Manresa),128000,99,4,1292.93,2,Piso,bages
Escodines (Manresa),69900,123,3,568.29,2,Piso,bages
Escodines (Manresa),62300,82,1,759.76,2,Piso,bages
Escodines (Manresa),113000,144,5,784.72,1,Piso,bages
Escodines (Manresa),60990,40,1,1524.75,1,Piso,bages
Escodines (Manresa),260000,250,5,1040.0,3,Piso,bages
Escodines (Manresa),92838,41,1,2264.34,1,Piso,bages
Escodines (Manresa),71000,108,3,657.41,2,Piso,bages
Escodines (Manresa),33500,125,3,268.0,1,Piso,bages
Escodines (Manresa),77000,123,3,626.02,2,Piso,bages
Escodines (Manresa),39300,96,3,409.38,1,Casa,bages
Escodines (Manresa),32600,52,2,626.92,1,Piso,bages
Escodines (Manresa),126000,75,2,1680.0,2,Piso,bages
Escodines (Manresa),108143,56,2,1931.12,2,Piso,bages
Escodines (Manresa),52500,138,2,380.43,2,Casa,bages
Escodines (Manresa),152775,80,4,1909.69,2,Piso,bages
Escodines (Manresa),98000,90,3,1088.89,2,Piso,bages
Escodines (Manresa),39300,96,3,409.38,1,Piso,bages
Escodines (Manresa),129000,80,3,1612.5,1,Piso,bages
Escodines (Manresa),144341,64,2,2255.33,2,Piso,bages
Escodines (Manresa),70000,100,3,700.0,1,Piso,bages
Escodines (Manresa),148830,75,3,1984.4,2,Piso,bages
Escodines (Manresa),260000,250,5,1040.0,3,Casa,bages
Escodines (Manresa),61000,49,1,1244.9,1,Piso,bages
Escodines (Manresa),91303,42,1,2173.88,1,Piso,bages
Escodines (Manresa),116108,48,1,2418.92,1,Piso,bages
Escodines (Manresa),107918,56,2,1927.11,2,Piso,bages
Escodines (Manresa),76000,123,3,617.89,1,Piso,bages
Escodines (Manresa),58000,47,2,1234.04,1,Piso,bages
Escodines (Manresa),148448,75,3,1979.31,2,Piso,bages
Escodines (Manresa),123954,53,2,2338.75,1,Piso,bages
Escodines (Manresa),150000,250,6,600.0,3,Casa,bages
Escodines (Manresa),82000,78,3,1051.28,2,Piso,bages
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),220000,194,4,1134.02,3,Piso,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),107000,82,3,1304.88,1,Piso,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),144900,97,3,1493.81,1,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),239000,129,4,1852.71,2,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),166000,100,3,1660.0,1,Piso,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),79900,80,3,998.75,1,Piso,barcelona
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),104000,73,4,1424.66,1,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),176000,90,2,1955.56,2,Piso,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),146000,87,4,1678.16,1,Piso,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),135000,70,3,1928.57,1,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),210000,95,1,2210.53,1,Duplex,barcelona
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),246655,97,4,2542.84,2,Piso,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),149400,62,3,2409.68,1,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),230000,92,3,2500.0,2,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),239000,129,4,1852.71,2,Duplex,barcelona
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),150000,55,2,2727.27,1,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),210000,95,1,2210.53,1,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),157260,220,3,714.82,2,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),340000,227,3,1497.8,2,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),238000,97,4,2453.61,2,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),170000,98,4,1734.69,1,Piso,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),119000,75,3,1586.67,1,Piso,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),157260,220,3,714.82,2,Casa,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),157500,79,3,1993.67,2,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),166000,102,4,1627.45,2,Piso,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),157000,110,4,1427.27,2,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),164900,90,3,1832.22,2,Piso,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),270000,145,3,1862.07,2,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),165000,62,2,2661.29,1,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),155000,90,4,1722.22,2,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),365000,180,4,2027.78,3,Piso,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),270000,145,3,1862.07,2,Duplex,barcelona
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),119000,80,3,1487.5,2,Piso,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),157000,110,4,1427.27,2,Casa,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),145000,55,2,2636.36,1,Piso,valles_occidental_nord
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),158000,85,3,1858.82,1,Piso,valles_occidental
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),176000,90,2,1955.56,2,Duplex,barcelona
Escola Industrial-Plaça de Catalunya (Distrito Vallparadís-Escoles. Terrassa),277680,122,4,2276.07,2,Piso,valles_occidental_nord
Escorxador (Mataró),154700,59,1,2622.03,2,Duplex,barcelona
Escorxador (Mataró),242500,49,2,4948.98,2,Piso,maresme
Escorxador (Mataró),286000,129,4,2217.05,2,Piso,maresme_oest
Escorxador (Mataró),191000,86,2,2220.93,1,Piso,maresme_oest
Escorxador (Mataró),139600,55,1,2538.18,1,Duplex,barcelona
Escorxador (Mataró),277000,125,3,2216.0,2,Piso,maresme_oest
Escorxador (Mataró),277000,125,3,2216.0,2,Atico,barcelona
Escorxador (Mataró),242500,49,2,4948.98,2,Duplex,barcelona
Escorxador (Mataró),180000,68,2,2647.06,1,Piso,maresme_oest
Escorxador (Mataró),178000,72,2,2472.22,1,Piso,barcelona
Escorxador (Mataró),85000,62,3,1370.97,1,Piso,maresme
Escorxador (Mataró),118600,39,1,3041.03,1,Piso,maresme_oest
Escorxador (Mataró),187260,72,2,2600.83,1,Piso,maresme
Escorxador (Mataró),154700,59,1,2622.03,2,Piso,maresme
Escorxador (Mataró),139600,55,1,2538.18,1,Piso,maresme_oest
Escorxador (Mataró),139900,74,3,1890.54,1,Piso,barcelona
Escorxador (Mataró),191000,97,2,1969.07,1,Piso,maresme
Escorxador Intituts (Lleida Capital),155000,80,2,1937.5,2,Piso,lleida
Escorxador Intituts (Lleida Capital),229000,192,5,1192.71,3,Atico,lleida
Escorxador Intituts (Lleida Capital),43500,80,3,543.75,1,Piso,lleida
Escorxador Intituts (Lleida Capital),59000,116,4,508.62,1,Piso,lleida
Escorxador Intituts (Lleida Capital),67000,75,3,893.33,1,Piso,lleida
Escorxador Intituts (Lleida Capital),89000,85,3,1047.06,1,Piso,lleida
Escorxador Intituts (Lleida Capital),60000,97,3,618.56,2,Piso,lleida
Escorxador Intituts (Lleida Capital),130000,125,4,1040.0,2,Piso,lleida
Escorxador Intituts (Lleida Capital),350000,250,4,1400.0,3,Atico,lleida
Escorxador Intituts (Lleida Capital),79000,52,1,1519.23,1,Piso,lleida
Escorxador Intituts (Lleida Capital),116500,70,2,1664.29,1,Piso,lleida
Escorxador Intituts (Lleida Capital),215000,114,3,1885.96,2,Atico,lleida
Escorxador Intituts (Lleida Capital),148000,111,3,1333.33,2,Piso,lleida
Escorxador Intituts (Lleida Capital),145000,149,5,973.15,2,Piso,lleida
Escorxador Intituts (Lleida Capital),69000,65,2,1061.54,1,Piso,lleida
Escorxador Intituts (Lleida Capital),110000,85,3,1294.12,1,Piso,lleida
Escorxador Intituts (Lleida Capital),38000,86,3,441.86,1,Piso,lleida
Escorxador Intituts (Lleida Capital),75000,51,1,1470.59,1,Piso,lleida
Escorxador Intituts (Lleida Capital),81000,96,3,843.75,1,Piso,lleida
Escorxador Intituts (Lleida Capital),128000,141,4,907.8,2,Piso,lleida
Escorxador Intituts (Lleida Capital),96000,95,2,1010.53,2,Piso,lleida
Escorxador Intituts (Lleida Capital),329000,145,4,2268.97,2,Piso,lleida
Escorxador Intituts (Lleida Capital),95000,131,4,725.19,2,Piso,lleida
Escorxador Intituts (Lleida Capital),350000,250,4,1400.0,3,Piso,lleida
Escorxador Intituts (Lleida Capital),229000,192,5,1192.71,3,Piso,lleida
Escorxador Intituts (Lleida Capital),125000,115,2,1086.96,2,Piso,lleida
Escorxador Intituts (Lleida Capital),100000,90,2,1111.11,2,Piso,lleida
Escorxador Intituts (Lleida Capital),60000,92,3,652.17,2,Piso,lleida
Escorxador Intituts (Lleida Capital),40000,70,3,571.43,1,Piso,lleida
Escorxador Intituts (Lleida Capital),215000,114,3,1885.96,2,Piso,lleida
Escorxador Intituts (Lleida Capital),75000,60,2,1250.0,1,Piso,lleida
Escorxador Intituts (Lleida Capital),168500,169,5,997.04,2,Piso,lleida
Escorxador Intituts (Lleida Capital),121000,105,3,1152.38,2,Piso,lleida
Escorxador Intituts (Lleida Capital),140000,192,5,729.17,2,Piso,lleida
Escorxador Intituts (Lleida Capital),89000,74,1,1202.7,1,Piso,lleida
Escorxador Intituts (Lleida Capital),59000,115,4,513.04,1,Piso,lleida
Escorxador Intituts (Lleida Capital),130000,146,4,890.41,2,Piso,lleida
Escorxador Intituts (Lleida Capital),185000,180,5,1027.78,3,Piso,lleida
Escorxador Intituts (Lleida Capital),177000,84,3,2107.14,2,Piso,lleida
Escorxador Intituts (Lleida Capital),105000,93,2,1129.03,2,Piso,lleida
Escorxador Intituts (Lleida Capital),85000,125,4,680.0,2,Piso,lleida
Escorxador Intituts (Lleida Capital),135000,137,4,985.4,2,Piso,lleida
Escorxador Intituts (Lleida Capital),40500,45,1,900.0,1,Piso,lleida
Escorxador Intituts (Lleida Capital),150000,135,4,1111.11,2,Piso,lleida
Escorxador Intituts (Lleida Capital),148000,111,3,1333.33,2,Duplex,lleida
Escorxador Intituts (Lleida Capital),85000,87,3,977.01,2,Piso,lleida
Escorxador Intituts (Lleida Capital),97000,95,2,1021.05,1,Piso,lleida
Escorxador Intituts (Lleida Capital),150000,107,4,1401.87,2,Piso,lleida
Escorxador Intituts (Lleida Capital),100000,100,4,1000.0,2,Piso,lleida
Escorxador Intituts (Lleida Capital),89500,120,4,745.83,2,Piso,lleida
Escorxador Intituts (Lleida Capital),100000,70,2,1428.57,1,Piso,lleida
Escorxador Intituts (Lleida Capital),72000,97,3,742.27,2,Piso,lleida
Escorxador Intituts (Lleida Capital),59000,73,3,808.22,1,Piso,lleida
Escorxador Intituts (Lleida Capital),185000,180,5,1027.78,3,Duplex,lleida
Escorxador Intituts (Lleida Capital),129000,105,3,1228.57,2,Piso,lleida
Escunhau (Vielha e Mijaran),240000,106,3,2264.15,2,Piso,lleida
Escunhau (Vielha e Mijaran),370000,143,4,2587.41,4,Piso,lleida
Escunhau (Vielha e Mijaran),453500,184,4,2464.67,3,Piso,lleida
Escunhau (Vielha e Mijaran),375000,162,3,2314.81,3,Piso,lleida
Escunhau (Vielha e Mijaran),445000,225,4,1977.78,4,Piso,lleida
Escunhau (Vielha e Mijaran),375000,162,3,2314.81,3,Casa,lleida
Escunhau (Vielha e Mijaran),445000,225,4,1977.78,4,Casa,lleida
Escunhau (Vielha e Mijaran),250000,88,3,2840.91,2,Piso,lleida
Escunhau (Vielha e Mijaran),658500,194,7,3394.33,5,Piso,lleida
Escunhau (Vielha e Mijaran),370000,143,4,2587.41,4,Casa,lleida
Escunhau (Vielha e Mijaran),240000,106,3,2264.15,2,Casa,lleida
Escunhau (Vielha e Mijaran),463500,141,4,3287.23,3,Piso,lleida
Esparreguera,190000,170,3,1117.65,2,Casa,barcelona
Esparreguera,125000,50,2,2500.0,1,Piso,baix_llobregat
Esparreguera,535000,438,7,1221.46,3,Casa,baix_llobregat
Esparreguera,120000,70,2,1714.29,1,Casa,baix_llobregat
Esparreguera,329000,150,4,2193.33,3,Casa,baix_llobregat
Esparreguera,156000,75,3,2080.0,1,Casa,baix_llobregat
Esparreguera,180000,460,2,391.3,1,Piso,baix_llobregat
Esparreguera,120000,60,3,2000.0,1,Piso,baix_llobregat
Esparreguera,176000,91,3,1934.07,2,Casa,baix_llobregat
Esparreguera,265125,142,3,1867.08,1,Casa,baix_llobregat
Esparreguera,347000,230,5,1508.7,4,Casa,baix_llobregat
Esparreguera,154400,70,1,2205.71,1,Piso,baix_llobregat
Esparreguera,535000,500,6,1070.0,2,Casa,baix_llobregat
Esparreguera,192324,50,2,3846.48,1,Casa,baix_llobregat
Esparreguera,275000,165,3,1666.67,2,Casa,baix_llobregat
Esparreguera,247000,240,3,1029.17,2,Piso,baix_llobregat
Esparreguera,240000,158,3,1518.99,2,Casa,baix_llobregat
Esparreguera,177260,120,4,1477.17,2,Piso,baix_llobregat
Esparreguera,158500,310,4,511.29,1,Piso,baix_llobregat
Esparreguera,277260,160,3,1732.88,2,Casa,baix_llobregat
Esparreguera,217260,90,3,2414.0,1,Piso,baix_llobregat
Esparreguera,120000,55,2,2181.82,1,Casa,baix_llobregat
Esparreguera,299000,188,4,1590.43,3,Casa,baix_llobregat
Esparreguera,287400,210,3,1368.57,2,Casa,baix_llobregat
Esparreguera,257000,126,4,2039.68,2,Casa,baix_llobregat
Esparreguera,271743,160,3,1698.39,3,Piso,baix_llobregat
Esparreguera,180000,150,4,1200.0,2,Casa,baix_llobregat
Esparreguera,146900,132,2,1112.88,1,Casa,baix_llobregat
Esparreguera,368000,180,4,2044.44,2,Piso,baix_llobregat
Esparreguera,286335,175,4,1636.2,1,Casa,baix_llobregat
Esparreguera,256000,140,4,1828.57,2,Casa,baix_llobregat
Esparreguera,196400,96,1,2045.83,1,Piso,barcelona
Esparreguera,147000,216,2,680.56,2,Casa,baix_llobregat
Esparreguera,176000,129,4,1364.34,2,Piso,baix_llobregat
Esparreguera,290000,344,6,843.02,3,Casa,baix_llobregat
Esparreguera,192324,50,2,3846.48,1,Piso,baix_llobregat
Esparreguera,267260,170,4,1572.12,3,Piso,baix_llobregat
Esparreguera,150000,55,3,2727.27,1,Casa,baix_llobregat
Esparreguera,175000,103,3,1699.03,2,Piso,baix_llobregat
Esparreguera,167000,280,6,596.43,3,Casa,baix_llobregat
Esparreguera,362700,205,4,1769.27,3,Casa,baix_llobregat
Esparreguera,249000,160,3,1556.25,2,Casa,baix_llobregat
Esparreguera,265125,142,3,1867.08,1,Piso,baix_llobregat
Esparreguera,136000,78,3,1743.59,1,Piso,barcelona
Esparreguera,156000,75,3,2080.0,1,Piso,baix_llobregat
Esparreguera,368000,250,4,1472.0,2,Casa,baix_llobregat
Esparreguera,216000,143,3,1510.49,3,Casa,baix_llobregat
Esparreguera,167000,180,3,927.78,1,Casa,baix_llobregat
Esparreguera,299000,194,3,1541.24,3,Casa,baix_llobregat
Esparreguera,220000,280,5,785.71,1,Casa,baix_llobregat
Esparreguera,240000,143,3,1678.32,2,Casa,baix_llobregat
Esparreguera,256000,160,3,1600.0,2,Piso,baix_llobregat
Esparreguera,260000,165,3,1575.76,2,Casa,baix_llobregat
Esparreguera,74700,50,3,1494.0,1,Casa,baix_llobregat
Esparreguera,260000,165,3,1575.76,2,Piso,baix_llobregat
Esparreguera,216000,143,3,1510.49,3,Piso,baix_llobregat
Esparreguera,270000,150,2,1800.0,1,Casa,baix_llobregat
Esparreguera,385000,200,3,1925.0,3,Casa,baix_llobregat
Esparreguera,320890,170,4,1887.59,4,Casa,baix_llobregat
Esparreguera,357000,272,6,1312.5,3,Piso,baix_llobregat
Esparreguera,291000,160,5,1818.75,2,Duplex,barcelona
Esparreguera,256000,160,3,1600.0,2,Casa,baix_llobregat
Esparreguera,136000,78,3,1743.59,1,Casa,barcelona
Esparreguera,325000,163,6,1993.87,3,Casa,baix_llobregat
Esparreguera,190000,170,3,1117.65,2,Piso,baix_llobregat
Esparreguera,370890,226,4,1641.11,2,Casa,baix_llobregat
Esparreguera,240000,143,3,1678.32,2,Piso,baix_llobregat
Esparreguera,299000,194,3,1541.24,3,Piso,baix_llobregat
Esparreguera,250000,212,5,1179.25,2,Casa,baix_llobregat
Esparreguera,255000,180,3,1416.67,2,Casa,baix_llobregat
Esparreguera,249000,180,4,1383.33,2,Casa,baix_llobregat
Esparreguera,177260,103,3,1720.97,2,Piso,baix_llobregat
Esparreguera,149000,62,3,2403.23,1,Piso,baix_llobregat
Esparreguera,178000,132,5,1348.48,2,Duplex,barcelona
Esparreguera,230000,210,3,1095.24,2,Casa,baix_llobregat
Esparreguera,255000,180,3,1416.67,2,Piso,baix_llobregat
Esparreguera,366000,230,4,1591.3,2,Casa,baix_llobregat
Esparreguera,47500,42,1,1130.95,1,Casa,baix_llobregat
Esparreguera,251000,165,3,1521.21,2,Piso,baix_llobregat
Esparreguera,277000,240,4,1154.17,2,Casa,baix_llobregat
Esparreguera,193000,110,4,1754.55,2,Piso,baix_llobregat
Esparreguera,167260,560,2,298.68,1,Casa,baix_llobregat
Esparreguera,361000,130,5,2776.92,2,Casa,barcelona
Esparreguera,242260,170,4,1425.06,2,Piso,baix_llobregat
Esparreguera,329000,150,4,2193.33,3,Piso,baix_llobregat
Esparreguera,120000,60,3,2000.0,1,Casa,baix_llobregat
Esparreguera,75400,40,1,1885.0,1,Casa,baix_llobregat
Esparreguera,167000,71,3,2352.11,1,Casa,baix_llobregat
Esparreguera,111960,79,2,1417.22,1,Casa,baix_llobregat
Esparreguera,125600,72,3,1744.44,1,Piso,baix_llobregat
Esparreguera,150000,55,3,2727.27,1,Piso,baix_llobregat
Esparreguera,137260,103,4,1332.62,1,Piso,baix_llobregat
Esparreguera,167000,180,3,927.78,1,Piso,baix_llobregat
Esparreguera,185000,260,6,711.54,1,Casa,baix_llobregat
Esparreguera,342000,225,5,1520.0,2,Casa,baix_llobregat
Esparreguera,490000,240,4,2041.67,3,Piso,baix_llobregat
Esparreguera,320000,238,4,1344.54,4,Piso,baix_llobregat
Esparreguera,236000,140,4,1685.71,3,Casa,baix_llobregat
Esparreguera,147000,216,2,680.56,2,Piso,baix_llobregat
Esparreguera,250000,80,3,3125.0,2,Piso,baix_llobregat
Esparreguera,250000,212,5,1179.25,2,Piso,baix_llobregat
Esparreguera,368000,180,4,2044.44,3,Casa,barcelona
Esparreguera,267260,170,4,1572.12,3,Casa,barcelona
Esparreguera,300000,240,4,1250.0,3,Casa,baix_llobregat
Esparreguera,199000,108,4,1842.59,2,Casa,barcelona
Esparreguera,308000,115,3,2678.26,2,Casa,baix_llobregat
Esparreguera,320000,238,4,1344.54,4,Casa,baix_llobregat
Esparreguera,271743,160,3,1698.39,3,Casa,baix_llobregat
